"Date","Tair_mean (c)","Tair_min (c)","Tair_max (c)","Dew_tmean (c)","Dew_tmin (c)","Dew_tmax (c)","Dry_bulb_t (c)","Rainfall (mm)","Patm (mB)","Rh_mean (porc)","Rh_max (porc)","Rh_min (porc)","Ws_10 (m s-1)","Ws_2 (m s-1)","Ws_gust (m s-1)","Wd (degrees)","Sr (Mj m-2 day-1)","DOY","Ra (Mj m-2 day-1)","Station_code","Station","UF","Longitude (degrees)","Latitude (degrees)","Altitude (m)","eto"
2001-12-10,23.4979166666667,18,28.4,14.05,11.8,15.9,23.4958333333333,0,885.55,56.4583333333333,77,37,2.94166666666667,2.19957039280099,8.6,85.7916666666667,25.156,344,41.0404524082541,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,5.85823023444407
2001-12-11,23.8895833333333,19.7,28.3,15.1645833333333,13,17.3,23.9166666666667,0,886.1625,58.8333333333333,71,42,3.20416666666667,2.39584933720108,7.9,80.5833333333333,28.679,345,41.0505510930661,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,6.43202252627648
2001-01-03,NA,NA,NA,NA,NA,NA,NA,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,NA
2001-01-04,NA,NA,NA,NA,NA,NA,NA,4.6,NA,NA,NA,NA,NA,NA,NA,NA,20.799,4,41.1100231083335,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,NA
2001-01-05,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,NA
2001-01-06,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,NA
2001-01-07,NA,NA,NA,NA,NA,NA,NA,7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,NA
2001-01-08,NA,NA,NA,NA,NA,NA,NA,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,NA
2001-01-09,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,NA
2001-01-10,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,19.694,10,41.0639500300689,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,NA
2001-01-11,NA,NA,NA,NA,NA,NA,NA,0.4,NA,NA,NA,NA,NA,NA,NA,NA,13.563,11,41.0532746086002,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,NA
2001-01-12,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,NA
2001-01-13,NA,NA,NA,NA,NA,NA,NA,4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,NA
2001-01-14,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,NA
2001-01-15,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,23.103,15,41.0010004067553,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,NA
2001-01-16,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,25.082,16,40.9853875462231,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,NA
2001-01-18,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,NA
2001-01-19,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,NA
2001-01-22,NA,NA,NA,NA,NA,NA,NA,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,NA
2001-01-23,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,NA
2001-01-24,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,NA
2001-01-27,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,24.67,27,40.7348825693317,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,NA
2001-02-08,NA,NA,NA,NA,NA,NA,NA,4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,NA
2001-04-08,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,NA
2001-04-27,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,21.416,117,30.975584897563,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,NA
2001-04-28,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,NA
2001-06-04,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,NA
2001-06-07,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,NA
2001-06-08,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,18.408,159,26.4991246037157,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,NA
2001-06-27,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,18.254,178,26.2142547340897,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,NA
2001-07-25,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,NA
2001-08-05,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,NA
2001-08-07,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,NA
2001-08-18,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,22.83,230,31.1079086062028,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,NA
2001-08-22,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,NA
2001-08-23,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,NA
2001-08-31,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,NA
2001-09-03,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,NA
2001-09-17,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,NA
2001-09-18,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,NA
2001-10-09,NA,NA,NA,NA,NA,NA,NA,0.6,NA,NA,NA,NA,NA,NA,NA,NA,10.686,282,38.1441544339232,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,NA
2001-10-13,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,16.758,286,38.5256267235348,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,NA
2001-10-13 23:00:00,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,9.8,286,38.5256267235348,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,NA
2001-10-15,NA,NA,NA,NA,NA,NA,NA,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,NA
2001-11-08,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,NA
2001-11-13,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,NA
2001-11-20,NA,NA,NA,NA,NA,NA,NA,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,NA
2001-12-12,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,25.552,346,41.0600114353654,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,NA
2001-12-13,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,NA
2001-12-14,NA,NA,NA,NA,NA,NA,NA,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,NA
2001-12-15,NA,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,NA
2001-12-16,NA,NA,NA,NA,NA,NA,NA,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,NA
2001-12-17,NA,NA,NA,NA,NA,NA,NA,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,NA
2001-12-18,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,14.134,352,41.1039164476187,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,NA
2001-12-19,NA,NA,NA,NA,NA,NA,NA,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,NA
2001-12-20,NA,NA,NA,NA,NA,NA,NA,2.6,NA,NA,NA,NA,NA,NA,NA,NA,12.09,354,41.1138044170612,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,NA
2001-12-21,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,NA
2001-12-22,NA,NA,NA,NA,NA,NA,NA,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,NA
2001-12-23,NA,NA,NA,NA,NA,NA,NA,10.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,NA
2001-12-24,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,NA
2001-12-25,NA,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,NA
2001-12-26,NA,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,13.773,360,41.1293282007581,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,NA
2001-12-27,NA,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,NA
2001-12-28,NA,NA,NA,NA,NA,NA,NA,12.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,NA
2001-12-29,NA,NA,NA,NA,NA,NA,NA,18.8,NA,NA,NA,NA,NA,NA,NA,NA,6.072,363,41.1288763236527,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,NA
2001-12-30,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,NA
2001-12-31,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A001","BRASILIA","DF",-47.925833,-15.789444,1159.54,NA
